date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2020-07-01,8640,0,8375,121,0,0,1,,21,0,,,0.0,马来西亚
2020-07-02,8643,0,8437,121,0,0,3,,62,0,,,0.0,马来西亚
2020-07-03,8648,0,8446,121,0,0,5,,9,0,,,0.0,马来西亚
2020-07-06,8668,0,8476,121,0,0,20,,30,0,,,0.0,马来西亚
2020-07-07,8674,0,8481,121,0,0,6,,5,0,,,0.0,马来西亚
2020-07-08,8677,0,8486,121,0,0,3,,5,0,,,0.0,马来西亚
2020-07-09,8683,0,8499,121,0,0,6,,13,0,,,0.0,马来西亚
2020-07-10,8696,0,8511,121,0,0,13,,12,0,,,0.0,马来西亚
2020-07-11,8704,0,8515,122,0,0,8,,4,1,,,0.0,马来西亚
2020-07-12,8718,0,8519,122,0,0,14,,4,0,,,0.0,马来西亚
2020-07-13,8725,0,8520,122,0,0,7,,1,0,,,0.0,马来西亚
2020-07-14,8729,0,8524,122,0,0,4,,4,0,,,0.0,马来西亚
2020-07-15,8734,0,8526,122,0,0,5,,2,0,,,0.0,马来西亚
2020-07-16,8737,0,8538,122,0,0,3,,12,0,,,0.0,马来西亚
2020-07-17,8755,0,8541,122,0,0,18,,3,0,,,0.0,马来西亚
2020-07-18,8764,0,8546,122,0,0,9,,5,0,,,0.0,马来西亚
2020-07-19,8779,0,8553,123,0,0,15,,7,1,,,0.0,马来西亚
2020-07-20,8800,0,8555,123,0,0,21,,2,0,,,0.0,马来西亚
2020-07-21,8815,0,8562,123,0,0,15,,7,0,,,0.0,马来西亚
2020-07-22,8831,0,8566,123,0,0,16,,4,0,,,0.0,马来西亚
2020-07-23,8840,0,8574,123,0,0,9,,8,0,,,0.0,马来西亚
2020-07-24,8861,0,8577,123,0,0,21,,3,0,,,0.0,马来西亚
2020-07-25,8884,0,8594,123,0,0,23,,17,0,,,0.0,马来西亚
2020-07-26,8897,0,8600,124,0,0,13,,6,1,,,0.0,马来西亚
2020-07-27,8904,0,8601,124,0,0,7,,1,0,,,0.0,马来西亚
2020-07-28,8943,0,8607,124,0,0,39,,6,0,,,0.0,马来西亚
2020-07-29,8956,0,8612,124,0,0,13,,5,0,,,0.0,马来西亚
2020-07-30,8964,0,8617,124,0,0,8,,5,0,,,0.0,马来西亚
2020-07-31,8976,0,8644,125,0,0,12,,27,1,,,0.0,马来西亚
2020-08-01,8985,0,8647,125,0,0,9,,3,0,,,0.0,马来西亚
2020-08-02,8999,0,8664,125,0,0,14,,17,0,,,0.0,马来西亚
2020-08-03,9001,0,8668,125,0,0,2,,4,0,,,0.0,马来西亚
2020-08-04,9002,0,8684,125,0,0,1,,16,0,,,0.0,马来西亚
2020-08-05,9023,0,8702,125,0,0,21,,18,0,,,0.0,马来西亚
2020-08-06,9038,0,8713,125,0,0,15,,11,0,,,0.0,马来西亚
2020-08-07,9063,0,8728,125,0,0,25,,15,0,,,0.0,马来西亚
2020-08-08,9070,0,8775,125,0,0,7,,47,0,,,0.0,马来西亚
2020-08-09,9083,0,8784,125,0,0,13,,9,0,,,0.0,马来西亚
2020-08-10,9094,0,8803,125,0,0,11,,19,0,,,0.0,马来西亚
2020-08-11,9103,0,8809,125,0,0,9,,6,0,,,0.0,马来西亚
2020-08-12,9114,0,8817,125,0,0,11,,8,0,,,0.0,马来西亚
2020-08-13,9129,0,8821,125,0,0,15,,4,0,,,0.0,马来西亚
2020-08-14,9149,0,8828,125,0,0,20,,7,0,,,0.0,马来西亚
2020-08-15,9175,0,8831,125,0,0,26,,3,0,,,0.0,马来西亚
2020-08-16,9200,0,8859,125,0,0,25,,28,0,,,0.0,马来西亚
2020-08-17,9212,0,8876,125,0,0,12,,17,0,,,0.0,马来西亚
2020-08-18,9219,0,8902,125,0,0,7,,26,0,,,0.0,马来西亚
2020-08-19,9235,0,8925,125,0,0,16,,23,0,,,0.0,马来西亚
2020-08-20,9240,0,8932,125,0,0,5,,7,0,,,0.0,马来西亚
2020-08-21,9249,0,8945,125,0,0,9,,13,0,,,0.0,马来西亚
2020-08-22,9257,0,8949,125,0,0,8,,4,0,,,0.0,马来西亚
2020-08-23,9267,0,8959,125,0,0,10,,10,0,,,0.0,马来西亚
2020-08-24,9274,0,8965,125,0,0,7,,6,0,,,0.0,马来西亚
2020-08-25,9285,0,8971,125,0,0,11,,6,0,,,0.0,马来西亚
2020-08-26,9291,0,8978,125,0,0,6,,7,0,,,0.0,马来西亚
2020-08-27,9296,0,8994,125,0,0,5,,16,0,,,0.0,马来西亚
2020-08-28,9306,0,9030,125,0,0,10,,36,0,,,0.0,马来西亚
2020-08-29,9317,0,9038,125,0,0,11,,8,0,,,0.0,马来西亚
2020-08-30,9334,0,9048,126,0,0,17,,10,1,,,0.0,马来西亚
2020-08-31,9340,0,9054,127,0,0,6,,6,1,,,0.0,马来西亚
2020-09-01,9354,0,9075,128,0,0,14,,21,1,,,0.0,马来西亚
2020-09-02,9360,0,9079,128,0,0,6,,4,0,,,0.0,马来西亚
2020-09-03,9374,0,9083,128,0,0,14,,4,0,,,0.0,马来西亚
2020-09-04,9385,0,9092,128,0,0,11,,9,0,,,0.0,马来西亚
2020-09-05,9391,0,9113,128,0,0,6,,21,0,,,0.0,马来西亚
2020-09-06,9397,0,9115,128,0,0,6,,2,0,,,0.0,马来西亚
2020-09-07,9459,0,9124,128,0,0,62,,9,0,,,0.0,马来西亚
2020-09-08,9559,0,9136,128,0,0,100,,12,0,,,0.0,马来西亚
2020-09-09,9583,0,9143,128,0,0,24,,7,0,,,0.0,马来西亚
2020-09-10,9628,0,9167,128,0,0,45,,24,0,,,0.0,马来西亚
2020-09-11,9810,0,9181,128,0,0,182,,14,0,,,0.0,马来西亚
2020-09-12,9868,0,9189,128,0,0,58,,8,0,,,0.0,马来西亚
2020-09-13,9915,0,9196,128,0,0,47,,7,0,,,0.0,马来西亚
2020-09-14,9946,0,9203,128,0,0,31,,7,0,,,0.0,马来西亚
2020-09-15,9969,0,9209,128,0,0,23,,6,0,,,0.0,马来西亚
2020-09-16,10031,0,9235,128,0,0,62,,26,0,,,0.0,马来西亚
2020-09-17,10052,0,9250,128,0,0,21,,15,0,,,0.0,马来西亚
2020-09-18,10147,0,9264,129,0,0,95,,14,1,,,0.0,马来西亚
2020-09-19,10167,0,9315,130,0,0,20,,51,1,,,0.0,马来西亚
2020-09-20,10219,0,9355,130,0,0,52,,40,0,,,0.0,马来西亚
2020-09-21,10276,0,9395,130,0,0,57,,40,0,,,0.0,马来西亚
2020-09-22,10358,0,9563,130,0,0,82,,168,0,,,0.0,马来西亚
2020-09-23,10505,0,9602,133,0,0,147,,39,3,,,0.0,马来西亚
2020-09-24,10576,0,9666,133,0,0,71,,64,0,,,0.0,马来西亚
2020-09-25,10687,0,9696,133,0,0,111,,30,0,,,0.0,马来西亚
2020-09-26,10769,0,9785,133,0,0,82,,89,0,,,0.0,马来西亚
2020-09-27,10919,0,9835,134,0,0,150,,50,1,,,0.0,马来西亚
2020-09-28,11034,0,9889,134,0,0,115,,54,0,,,0.0,马来西亚
2020-09-29,11135,0,9939,134,0,0,101,,50,0,,,0.0,马来西亚
2020-09-30,11224,0,9967,136,0,0,89,,28,2,,,0.0,马来西亚
2020-10-01,11484,0,10014,136,0,0,260,,47,0,,,0.0,马来西亚
2020-10-02,11771,0,10095,136,0,0,287,,81,0,,,0.0,马来西亚
2020-10-03,12088,0,10216,137,0,0,317,,121,1,,,0.0,马来西亚
2020-10-04,12381,0,10283,137,0,0,293,,67,0,,,0.0,马来西亚
2020-10-05,12813,0,10340,137,0,0,432,,57,0,,,0.0,马来西亚
2020-10-06,13504,0,10427,141,0,0,691,,87,4,,,0.0,马来西亚
2020-10-07,13993,0,10501,141,0,0,489,,74,0,,,0.0,马来西亚
2020-10-08,14368,0,10519,146,0,0,375,,18,5,,,0.0,马来西亚
2020-10-09,14722,0,10707,152,0,0,354,,188,6,,,0.0,马来西亚
2020-10-10,15096,0,10780,155,0,0,374,,73,3,,,0.0,马来西亚
2020-10-11,15657,0,10913,157,0,0,561,,133,2,,,0.0,马来西亚
2020-10-12,16220,0,11022,159,0,0,563,,109,2,,,0.0,马来西亚
2020-10-13,16880,0,11372,163,0,0,660,,350,4,,,0.0,马来西亚
2020-10-14,17540,0,11605,167,0,0,660,,233,4,,,0.0,马来西亚
2020-10-15,18129,0,12014,170,0,0,589,,409,3,,,0.0,马来西亚
2020-10-16,18758,0,12259,176,0,0,629,,245,6,,,0.0,马来西亚
2020-10-17,19627,0,12561,180,0,0,869,,302,4,,,0.0,马来西亚
2020-10-18,20498,0,13262,187,0,0,871,,701,7,,,0.0,马来西亚
2020-10-19,21363,0,13717,190,0,0,865,,455,3,,,0.0,马来西亚
2020-10-20,22225,0,14351,193,0,0,862,,634,3,,,0.0,马来西亚
2020-10-21,22957,0,14931,199,0,0,732,,580,6,,,0.0,马来西亚
2020-10-22,23804,0,15417,204,0,0,847,,486,5,,,0.0,马来西亚
2020-10-23,24514,0,15884,214,0,0,710,,467,10,,,0.0,马来西亚
2020-10-24,25742,0,16555,221,0,0,1228,,671,7,,,0.0,马来西亚
2020-10-25,26565,0,17134,229,0,0,823,,579,8,,,0.0,马来西亚
2020-10-26,27805,0,17825,236,0,0,1240,,691,7,,,0.0,马来西亚
2020-10-27,28640,0,18499,238,0,0,835,,674,2,,,0.0,马来西亚
2020-10-28,29441,0,19072,246,0,0,801,,573,8,,,0.0,马来西亚
2020-10-29,30090,0,19757,246,0,0,649,,685,0,,,0.0,马来西亚
2020-10-30,30889,0,20248,249,0,0,799,,491,3,,,0.0,马来西亚
2020-10-31,31548,0,21248,249,0,0,659,,1000,0,,,0.0,马来西亚
2020-11-01,32505,0,22220,249,0,0,957,,972,0,,,0.0,马来西亚
2020-11-02,33339,0,23120,251,0,0,834,,900,2,,,0.0,马来西亚
2020-11-03,34393,0,23995,263,0,0,1054,,875,12,,,0.0,马来西亚
2020-11-04,35425,0,24815,271,0,0,1032,,820,8,,,0.0,马来西亚
2020-11-05,36434,0,25654,277,0,0,1009,,839,6,,,0.0,马来西亚
2020-11-06,38189,0,26380,279,0,0,1755,,726,2,,,0.0,马来西亚
2020-11-07,39357,0,27409,282,0,0,1168,,1029,3,,,0.0,马来西亚
2020-11-08,40209,0,28234,286,0,0,852,,825,4,,,0.0,马来西亚
2020-11-09,41181,0,29579,294,0,0,972,,1345,8,,,0.0,马来西亚
2020-11-10,41181,0,29579,294,0,0,0,,0,0,,,0.0,马来西亚
2020-11-11,42050,0,30304,300,0,0,869,,725,6,,,0.0,马来西亚
2020-11-12,43791,0,32069,303,0,0,1741,,1765,3,,,0.0,马来西亚
2020-11-13,45095,0,32969,304,0,0,1304,,900,1,,,0.0,马来西亚
2020-11-14,46209,0,33772,306,0,0,1114,,803,2,,,0.0,马来西亚
2020-11-15,47417,0,34785,309,0,0,1208,,1013,3,,,0.0,马来西亚
2020-11-16,48520,0,35606,313,0,0,1103,,821,4,,,0.0,马来西亚
2020-11-17,49730,0,36624,318,0,0,1210,,1018,5,,,0.0,马来西亚
2020-11-18,50390,0,37254,322,0,0,660,,630,4,,,0.0,马来西亚
2020-11-19,51680,0,38132,326,0,0,1290,,878,4,,,0.0,马来西亚
2020-11-20,52638,0,39088,329,0,0,958,,956,3,,,0.0,马来西亚
2020-11-21,53679,0,40493,332,0,0,1041,,1405,3,,,0.0,马来西亚
2020-11-22,54775,0,41597,335,0,0,1096,,1104,3,,,0.0,马来西亚
2020-11-23,56659,0,42480,337,0,0,1884,,883,2,,,0.0,马来西亚
2020-11-24,58847,0,44153,341,0,0,2188,,1673,4,,,0.0,马来西亚
2020-11-25,59817,0,46501,345,0,0,970,,2348,4,,,0.0,马来西亚
2020-11-26,60752,0,49056,348,0,0,935,,2555,3,,,0.0,马来西亚
2020-11-27,61861,0,50204,350,0,0,1109,,1148,2,,,0.0,马来西亚
2020-11-28,63176,0,51314,354,0,0,1315,,1110,4,,,0.0,马来西亚
2020-11-29,64485,0,52647,357,0,0,1309,,1333,3,,,0.0,马来西亚
2020-11-30,65697,0,54759,360,0,0,1212,,2112,3,,,0.0,马来西亚
2020-12-01,67169,0,56311,363,0,0,1472,,1552,3,,,0.0,马来西亚
2020-12-02,68020,0,56969,365,0,0,851,,658,2,,,0.0,马来西亚
2020-12-03,69095,0,57917,376,0,0,1075,,948,11,,,0.0,马来西亚
2020-12-05,70236,0,59061,376,0,0,1141,,1144,0,,,0.0,马来西亚
2020-02-08,14,0,0,0,0,0,14,0.0,0,0,,,,越南
2020-02-10,15,0,0,0,0,0,1,0.0,0,0,,,0.0,越南
2020-02-13,16,0,0,0,0,0,1,0.0,0,0,,,0.0,越南
2020-02-25,16,0,16,0,0,0,0,0.0,16,0,,,0.0,越南
2020-02-26,16,0,16,0,0,0,0,,0,0,,,0.0,越南
2020-03-07,20,0,16,0,0,0,4,0.0,0,0,0.0,,0.0,越南
2020-03-08,30,0,16,0,0,0,10,0.0,0,0,0.0,,0.0,越南
2020-03-10,34,0,16,0,0,0,4,0.0,0,0,0.0,,0.0,越南
2020-03-11,39,0,16,0,0,0,5,0.0,0,0,0.0,,0.0,越南
2020-03-12,44,0,16,0,0,0,5,0.0,0,0,0.0,,0.0,越南
2020-03-14,53,0,16,0,0,0,9,0.0,0,0,0.0,,0.0,越南
2020-03-15,57,0,16,0,0,0,4,0.0,0,0,0.0,,0.0,越南
2020-03-16,61,0,16,0,0,0,4,0.0,0,0,0.0,,0.0,越南
2020-03-17,68,0,16,0,0,0,7,0.0,0,0,0.0,,0.0,越南
2020-03-18,76,0,16,0,0,0,8,0.0,0,0,0.0,,0.0,越南
2020-03-19,85,0,16,0,0,0,9,0.0,0,0,0.0,,0.0,越南
2020-03-21,94,0,16,0,0,0,9,0.0,0,0,0.0,,0.0,越南
2020-03-22,113,0,17,0,0,0,19,0.0,1,0,0.0,,0.0,越南
2020-03-23,121,0,17,0,0,0,8,0.0,0,0,0.0,,0.0,越南
2020-03-24,134,0,17,0,0,0,13,0.0,0,0,0.0,,0.0,越南
2020-03-25,141,0,17,0,0,0,7,0.0,0,0,0.0,,0.0,越南
2020-03-26,153,0,17,0,0,0,12,0.0,0,0,0.0,,0.0,越南
2020-03-27,169,0,20,0,0,0,16,0.0,3,0,0.0,,0.0,越南
2020-03-28,174,0,20,0,0,0,5,0.0,0,0,0.0,,0.0,越南
2020-03-29,188,0,20,0,0,0,14,0.0,0,0,0.0,,0.0,越南
2020-03-30,203,0,52,0,0,0,15,0.0,32,0,0.0,,0.0,越南
2020-03-31,207,0,57,0,0,0,4,0.0,5,0,0.0,,0.0,越南
2020-04-01,218,0,58,0,0,0,11,0.0,1,0,0.0,,0.0,越南
2020-04-02,227,0,75,0,0,0,9,0.0,17,0,0.0,,0.0,越南
2020-04-03,237,0,85,0,0,0,10,0.0,10,0,0.0,,0.0,越南
2020-04-04,240,0,90,0,0,0,3,0.0,5,0,0.0,,0.0,越南
2020-04-06,245,0,95,0,0,0,5,0.0,5,0,0.0,,0.0,越南
2020-04-07,249,0,122,0,0,0,4,0.0,27,0,0.0,,0.0,越南
2020-04-08,251,0,126,0,0,0,2,0.0,4,0,0.0,,0.0,越南
2020-04-09,255,0,128,0,0,0,4,0.0,2,0,0.0,,0.0,越南
2020-04-10,257,0,144,0,0,0,2,0.0,16,0,0.0,,0.0,越南
2020-04-11,258,0,144,0,0,0,1,0.0,0,0,0.0,,0.0,越南
2020-04-13,265,0,145,0,0,0,7,0.0,1,0,0.0,,0.0,越南
2020-04-14,266,0,169,0,0,0,1,0.0,24,0,0.0,,0.0,越南
2020-04-15,267,0,169,0,0,0,1,0.0,0,0,0.0,,0.0,越南
2020-04-16,268,0,176,0,0,0,1,0.0,7,0,0.0,,0.0,越南
2020-04-21,268,0,216,0,0,0,0,0.0,40,0,0.0,,0.0,越南
2020-04-23,270,0,216,0,0,0,2,0.0,0,0,0.0,,0.0,越南
2020-04-28,270,0,225,0,0,0,0,0.0,9,0,0.0,,0.0,越南
2020-04-29,270,0,222,0,0,0,0,0.0,-3,0,0.0,,0.0,越南
2020-05-05,271,0,225,0,0,0,1,0.0,3,0,0.0,,0.0,越南
2020-05-06,288,0,233,0,0,0,17,0.0,8,0,0.0,,0.0,越南
2020-05-07,288,0,241,0,0,0,0,0.0,8,0,0.0,,0.0,越南
2020-05-11,288,0,241,0,0,0,0,,0,0,,,0.0,越南
2020-05-12,288,0,241,0,0,0,0,,0,0,,,0.0,越南
2020-05-13,288,0,241,0,0,0,0,,0,0,,,0.0,越南
2020-05-14,312,0,241,0,0,0,24,0.0,0,0,0.0,,0.0,越南
2020-05-16,318,0,260,0,0,0,6,0.0,19,0,0.0,,0.0,越南
2020-05-17,318,0,260,0,0,0,0,,0,0,,,0.0,越南
2020-05-18,324,0,263,0,0,0,6,0.0,3,0,0.0,,0.0,越南
2020-05-19,324,0,263,0,0,0,0,0.0,0,0,0.0,,0.0,越南
2020-05-20,324,0,263,0,0,0,0,,0,0,,,0.0,越南
2020-05-21,324,0,266,0,0,0,0,0.0,3,0,0.0,,0.0,越南
2020-05-22,324,0,267,0,0,0,0,0.0,1,0,0.0,,0.0,越南
2020-05-23,325,0,267,0,0,0,1,0.0,0,0,0.0,,0.0,越南
2020-05-24,325,0,267,0,0,0,0,,0,0,,,0.0,越南
2020-05-25,326,0,272,0,0,0,1,0.0,5,0,0.0,,0.0,越南
2020-05-26,327,0,272,0,0,0,1,0.0,0,0,0.0,,0.0,越南
2020-05-27,327,0,278,0,0,0,0,0.0,6,0,0.0,,0.0,越南
2020-05-28,327,0,278,0,0,0,0,,0,0,,,0.0,越南
2020-05-30,328,0,279,0,0,0,1,0.0,1,0,0.0,,0.0,越南
2020-05-31,328,0,279,0,0,0,0,,0,0,,,0.0,越南
2020-06-01,328,0,293,0,0,0,0,0.0,14,0,0.0,,0.0,越南
2020-06-02,328,0,298,0,0,0,0,0.0,5,0,0.0,,0.0,越南
2020-06-03,328,0,302,0,0,0,0,0.0,4,0,0.0,,0.0,越南
2020-06-04,328,0,302,0,0,0,0,,0,0,,,0.0,越南
2020-06-05,328,0,307,0,0,0,0,0.0,5,0,0.0,,0.0,越南
2020-06-06,329,0,307,0,0,0,1,0.0,0,0,0.0,,0.0,越南
2020-06-07,329,0,307,0,0,0,0,,0,0,,,0.0,越南
2020-06-08,332,0,316,0,0,0,3,0.0,9,0,0.0,,0.0,越南
2020-06-09,332,0,316,0,0,0,0,,0,0,,,0.0,越南
2020-06-10,332,0,320,0,0,0,0,0.0,4,0,0.0,,0.0,越南
2020-06-11,332,0,321,0,0,0,0,0.0,1,0,0.0,,0.0,越南
2020-06-12,333,0,323,0,0,0,1,0.0,2,0,0.0,,0.0,越南
2020-06-13,334,0,323,0,0,0,1,0.0,0,0,0.0,,0.0,越南
2020-06-14,334,0,323,0,0,0,0,,0,0,,,0.0,越南
2020-06-17,335,0,325,0,0,0,1,,2,0,,,0.0,越南
2020-06-18,342,0,325,0,0,0,7,,0,0,,,0.0,越南
2020-06-19,349,0,326,0,0,0,7,,1,0,,,0.0,越南
2020-06-20,349,0,326,0,0,0,0,,0,0,,,0.0,越南
2020-06-21,349,0,327,0,0,0,0,,1,0,,,0.0,越南
2020-06-22,349,0,327,0,0,0,0,,0,0,,,0.0,越南
2020-06-23,349,0,328,0,0,0,0,,1,0,,,0.0,越南
2020-06-24,352,0,329,0,0,0,3,,1,0,,,0.0,越南
2020-06-25,352,0,329,0,0,0,0,,0,0,,,0.0,越南
2020-06-26,353,0,330,0,0,0,1,,1,0,,,0.0,越南
2020-06-27,355,0,330,0,0,0,2,,0,0,,,0.0,越南
2020-06-28,355,0,330,0,0,0,0,,0,0,,,0.0,越南
2020-06-29,355,0,330,0,0,0,0,,0,0,,,0.0,越南
2020-06-30,355,0,335,0,0,0,0,,5,0,,,0.0,越南
2020-07-01,355,0,335,0,0,0,0,,0,0,,,0.0,越南
2020-07-02,355,0,336,0,0,0,0,,1,0,,,0.0,越南
2020-07-03,355,0,340,0,0,0,0,,4,0,,,0.0,越南
2020-07-06,369,0,341,0,0,0,14,,1,0,,,0.0,越南
2020-07-07,369,0,341,0,0,0,0,,0,0,,,0.0,越南
2020-07-08,369,0,347,0,0,0,0,,6,0,,,0.0,越南
2020-07-09,369,0,347,0,0,0,0,,0,0,,,0.0,越南
2020-07-10,369,0,347,0,0,0,0,,0,0,,,0.0,越南
2020-07-11,370,0,350,0,0,0,1,,3,0,,,0.0,越南
2020-07-12,372,0,350,0,0,0,2,,0,0,,,0.0,越南
2020-07-13,372,0,350,0,0,0,0,,0,0,,,0.0,越南
2020-07-14,373,0,352,0,0,0,1,,2,0,,,0.0,越南
2020-07-15,381,0,353,0,0,0,8,,1,0,,,0.0,越南
2020-07-16,381,0,353,0,0,0,0,,0,0,,,0.0,越南
2020-07-17,382,0,356,0,0,0,1,,3,0,,,0.0,越南
2020-07-18,382,0,356,0,0,0,0,,0,0,,,0.0,越南
2020-07-19,383,0,357,0,0,0,1,,1,0,,,0.0,越南
2020-07-20,384,0,360,0,0,0,1,,3,0,,,0.0,越南
2020-07-21,396,0,365,0,0,0,12,,5,0,,,0.0,越南
2020-07-22,408,0,365,0,0,0,12,,0,0,,,0.0,越南
2020-07-23,412,0,365,0,0,0,4,,0,0,,,0.0,越南
2020-07-24,413,0,365,0,0,0,1,,0,0,,,0.0,越南
2020-07-25,417,0,365,0,0,0,4,,0,0,,,0.0,越南
2020-07-26,420,0,365,0,0,0,3,,0,0,,,0.0,越南
2020-07-27,431,0,365,0,0,0,11,,0,0,,,0.0,越南
2020-07-28,438,0,369,0,0,0,7,,4,0,,,0.0,越南
2020-07-29,450,0,369,0,0,0,12,,0,0,,,0.0,越南
2020-07-30,464,0,369,0,0,0,14,,0,0,,,0.0,越南
2020-07-31,546,0,373,1,0,0,82,,4,1,,,0.0,越南
2020-08-01,586,0,373,3,0,0,40,,0,2,,,0.0,越南
2020-08-02,620,0,373,6,0,0,34,,0,3,,,0.0,越南
2020-08-03,642,0,373,6,0,0,22,,0,0,,,0.0,越南
2020-08-04,670,0,378,8,0,0,28,,5,2,,,0.0,越南
2020-08-05,713,0,381,8,0,0,43,,3,0,,,0.0,越南
2020-08-06,747,0,392,10,0,0,34,,11,2,,,0.0,越南
2020-08-07,784,0,395,10,0,0,37,,3,0,,,0.0,越南
2020-08-08,797,0,395,10,0,0,13,,0,0,,,0.0,越南
2020-08-09,841,0,395,11,0,0,44,,0,1,,,0.0,越南
2020-08-10,847,0,399,13,0,0,6,,4,2,,,0.0,越南
2020-08-11,863,0,399,16,0,0,16,,0,3,,,0.0,越南
2020-08-12,880,0,400,17,0,0,17,,1,1,,,0.0,越南
2020-08-13,905,0,421,20,0,0,25,,21,3,,,0.0,越南
2020-08-14,929,0,437,21,0,0,24,,16,1,,,0.0,越南
2020-08-15,950,0,447,23,0,0,21,,10,2,,,0.0,越南
2020-08-16,962,0,456,24,0,0,12,,9,1,,,0.0,越南
2020-08-17,976,0,467,24,0,0,14,,11,0,,,0.0,越南
2020-08-18,989,0,526,26,0,0,13,,59,2,,,0.0,越南
2020-08-19,993,0,533,25,0,0,4,,7,-1,,,0.0,越南
2020-08-20,1007,0,542,25,0,0,14,,9,0,,,0.0,越南
2020-08-21,1009,0,545,25,0,0,2,,3,0,,,0.0,越南
2020-08-22,1014,0,563,26,0,0,5,,18,1,,,0.0,越南
2020-08-23,1016,0,563,27,0,0,2,,0,1,,,0.0,越南
2020-08-24,1022,0,587,27,0,0,6,,24,0,,,0.0,越南
2020-08-25,1029,0,592,27,0,0,7,,5,0,,,0.0,越南
2020-08-26,1034,0,632,29,0,0,5,,40,2,,,0.0,越南
2020-08-27,1036,0,637,30,0,0,2,,5,1,,,0.0,越南
2020-08-28,1038,0,663,30,0,0,2,,26,0,,,0.0,越南
2020-08-29,1040,0,677,32,0,0,2,,14,2,,,0.0,越南
2020-08-30,1040,0,695,32,0,0,0,,18,0,,,0.0,越南
2020-08-31,1044,0,707,34,0,0,4,,12,2,,,0.0,越南
2020-09-01,1044,0,735,34,0,0,0,,28,0,,,0.0,越南
2020-09-02,1046,0,746,34,0,0,2,,11,0,,,0.0,越南
2020-09-03,1046,0,746,35,0,0,0,,0,1,,,0.0,越南
2020-09-04,1049,0,772,35,0,0,3,,26,0,,,0.0,越南
2020-09-05,1049,0,786,35,0,0,0,,14,0,,,0.0,越南
2020-09-06,1049,0,815,35,0,0,0,,29,0,,,0.0,越南
2020-09-07,1049,0,853,35,0,0,0,,38,0,,,0.0,越南
2020-09-08,1054,0,868,35,0,0,5,,15,0,,,0.0,越南
2020-09-09,1059,0,890,35,0,0,5,,22,0,,,0.0,越南
2020-09-10,1059,0,890,35,0,0,0,,0,0,,,0.0,越南
2020-09-11,1060,0,902,35,0,0,1,,12,0,,,0.0,越南
2020-09-12,1060,0,902,35,0,0,0,,0,0,,,0.0,越南
2020-09-13,1063,0,918,35,0,0,3,,16,0,,,0.0,越南
2020-09-14,1063,0,918,35,0,0,0,,0,0,,,0.0,越南
